STATE,COUNTY,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019
36,019,81497,80759,80521,80595,80675,80031
36,021,61956,61451,60801,60312,59852,59582
36,023,48747,48299,47950,47834,47721,47410
36,025,46567,45895,45399,45061,44624,44356
36,027,295162,294105,293065,293512,293814,293934
36,029,921934,920858,918992,919378,919941,918813
36,031,38333,37973,37695,37521,37309,36987
36,033,51110,50552,51073,50478,50325,50102
36,035,53940,53812,53643,53815,53654,53336
36,037,58745,58488,58024,57828,57509,57414
36,039,47963,47621,47481,47403,47401,47211
36,041,4701,4700,4558,4477,4453,4438
36,043,63393,62659,62434,62193,61760,61356
36,045,118121,116539,113280,113488,112266,110143
36,047,2601527,2608797,2608146,2594357,2580088,2562329
36,049,27085,26824,26656,26606,26503,26329
36,051,64574,64336,64013,63503,63281,62893
36,053,72251,71779,71426,70993,71180,70875
36,055,747583,745847,744150,743528,744239,742605
36,057,49689,49576,49242,49203,49502,49355
36,059,1354851,1354987,1356067,1357260,1357423,1356073
36,061,1631733,1637327,1636721,1632337,1632393,1632326
36,063,213331,212391,211555,210911,210300,209563
36,065,232634,231315,230372,229980,229431,228240
36,067,467472,466320,464139,461843,461890,460870
36,069,109378,109324,109348,109652,109962,109984
36,071,374945,375911,377894,379896,382411,384950
36,073,41864,41482,41270,40815,40708,40351
36,075,120611,119764,118907,118444,117520,116934
36,077,60973,60524,60135,59955,59828,59347
36,079,99407,99158,98753,98901,98871,98511
36,081,2298234,2305252,2306249,2295226,2275286,2253942
36,083,159719,159413,159311,159214,159452,158981
36,085,471899,472301,474160,475819,476531,476141
36,087,321120,322938,323231,324600,325656,326352
36,089,111476,110399,109506,108768,108534,107766
36,091,224605,226182,227189,229314,230127,229635
36,093,155050,154773,154473,154716,155334,155548
36,095,31768,31408,31318,31260,31182,31052
36,097,18184,18037,17976,17910,17842,17812
36,099,34891,34814,34725,34293,34277,34189
36,101,98153,97549,96975,96379,95876,95328
36,103,1495553,1491997,1486699,1483862,1482275,1478325
36,105,75651,74850,74913,75000,75381,75551
36,107,49855,49390,48858,48659,48515,48221
36,109,103530,103187,103042,102731,102382,101971
36,111,180435,179696,179045,178650,178510,177933
36,113,64893,64449,64525,64406,64269,63980
36,115,62504,62277,61812,61600,61335,61168
36,117,91819,91316,90823,90429,90110,89816
36,119,967180,968891,970461,970033,968928,968467
36,121,41145,40939,40450,40296,40068,39858
36,123,25162,25145,25080,25021,24959,24902
37,000,9937295,10037218,10161802,10275758,10391358,10501384
37,001,155439,157104,160358,163326,166516,169173
37,003,36993,36960,37120,37105,37272,37417
37,005,10891,10855,10928,11004,11165,11134
37,007,25976,25616,25173,24856,24487,23538
37,009,26761,26625,26595,26795,27122,27215
37,011,17658,17494,17450,17522,17509,17496
37,013,47349,47403,47407,47097,47127,47096
37,015,20317,20167,19414,19246,19072,18962
37,017,34365,34090,33657,33446,33169,32864
37,019,118382,122322,126422,130996,137071,142987
37,021,249265,252160,255222,257408,259726,262049
37,023,89292,89337,89444,90143,90309,90424
37,025,191737,196483,201737,206987,211483,216340
37,027,81698,81554,81829,81961,82116,82275
37,029,10280,10284,10385,10517,10613,10770
37,031,68670,68766,68875,69014,69547,69513
37,033,22808,22813,22749,22623,22691,22590
37,035,155157,155607,156517,157822,158521,159363
37,037,66708,68307,69680,71248,73171,74419
37,039,27093,27126,27860,28000,28425,28708
37,041,14504,14251,14209,14015,14019,13917
37,043,10578,10644,10785,11033,11149,11277
37,045,97030,96881,97037,97198,97593,97964
37,047,56906,56698,56324,56000,55764,55452
37,049,104168,102988,102784,102740,102663,102031
37,051,332680,331598,333723,331702,334495,336524
37,053,24834,25128,25668,26330,27084,27916
37,055,34914,35499,35905,36257,36710,37071
37,057,163437,163548,164497,165489,166726,168238
37,059,41262,41652,41927,42297,42504,42699
37,061,59426,58879,59284,58942,59001,58802
37,063,295324,301014,308105,312466,317478,322969
37,065,54860,53734,53281,52793,52015,51429
37,067,364555,367516,371437,375901,379196,382118
37,069,62694,63667,64681,66175,67646,69775
37,071,210599,212998,216727,219788,222862,224652
37,073,11632,11530,11570,11502,11524,11536
37,075,8617,8587,8540,8529,8490,8470
37,077,58027,58201,58719,59452,60100,60358
37,079,21016,20952,21087,20965,21041,20915
37,081,512414,517281,524520,528622,533244,537872
37,083,52840,52190,51814,51329,50696,50074
37,085,126769,128145,130822,132584,134649,136172
37,087,59192,59724,60493,61167,62170,62510
37,089,110338,111943,113711,115431,116557,117347
37,091,24615,24404,24211,23917,23882,23642
37,093,51633,52805,53086,54207,54661,55166
37,095,5599,5425,5434,5230,5006,4932
37,097,166598,169592,172600,175673,178358,181866
37,099,40960,41352,42645,43220,43540,43736
37,101,180732,185130,190937,196541,203031,209786
37,103,9841,9770,9571,9550,9557,9339
37,105,59425,59402,59653,60418,61219,61772
37,107,58275,58012,57264,56644,56050,56074
37,109,79479,80646,81235,82608,84334,86627
37,111,45017,44982,44876,45089,45481,45784
37,113,33849,34117,34299,34610,35226,35729
37,115,21217,21175,21402,21603,21659,21638
37,117,23441,23267,23121,22773,22696,22451
37,119,1010878,1034049,1058056,1079656,1095911,1113283
37,121,15167,15062,15003,14992,14989,14928
37,123,27280,27432,27288,27274,27104,27209
37,125,92849,94057,95458,97376,98961,101167
37,127,94253,93855,94060,94095,94161,94258
37,129,216112,219619,224922,228863,232566,234275
37,131,20658,20539,20135,19898,19741,19498
37,133,192061,193402,192745,195332,197069,202795
37,135,140432,141449,142849,143624,148029,148192
37,137,12870,12739,12771,12631,12600,12650
37,139,39479,39433,39418,39420,39693,39970
37,141,55931,57463,58829,60787,62121,63046
37,143,13541,13474,13425,13464,13427,13578
37,145,39130,39214,39315,39412,39533,39621
37,147,175052,176178,177291,178661,179673,181257
37,149,20372,20417,20418,20567,20673,20723
37,151,142467,142560,143070,143000,143176,143495
37,153,45770,45427,45034,44786,44881,44764
37,155,134920,134446,133344,132606,131890,130440
37,157,91825,91697,91326,90844,90680,91118
37,159,138091,138520,139417,140289,140870,141818
37,161,66587,66408,66318,66558,66721,67031
37,163,63806,63562,63200,63188,63277,63372
37,165,35662,35333,35315,35178,34701,34776
37,167,60621,60624,60829,61458,62077,62645
37,169,46309,46143,45895,45710,45459,45634
37,171,72480,71990,72024,72114,71957,71741
37,173,14238,14325,14189,14268,14259,14312
37,175,32971,33185,33433,33812,34182,34270
37,177,4119,4137,4017,4172,4113,3813
37,179,217767,222051,226501,231525,236217,240028
37,181,44533,44477,44558,44387,44735,44670
37,183,998221,1022871,1048933,1072463,1092202,1112795
37,185,20364,20190,19874,19829,19815,19692
37,187,12479,12251,12081,11947,11793,11635
37,189,52421,53129,54176,55250,56205,56271
37,191,124634,124400,124368,123201,123483,123904
37,193,68418,68302,68573,68461,68481,68296
37,195,80996,81228,81298,81446,81396,81775
37,197,37852,37630,37650,37599,37456,37617
37,199,17543,17550,17590,17709,17893,18059
38,000,738736,755537,756114,756755,760062,763724
38,001,2387,2396,2339,2329,2272,2227
38,003,11068,11017,10910,10694,10540,10414
38,005,6887,6822,6848,6920,6934,6837
38,007,922,950,950,924,923,937
38,009,6689,6742,6582,6531,6398,6292
38,011,3236,3276,3222,3149,3061,3036
38,013,2263,2346,2226,2136,2100,2131
38,015,90571,93284,94642,95343,95530,95816
38,017,166792,171028,174562,178122,180861,182238
38,019,3843,3824,3815,3787,3797,3734
38,021,5100,5052,4995,4834,4899,4851
38,023,2427,2457,2389,2287,2249,2244
38,025,4372,4576,4364,4268,4302,4412
38,027,2330,2304,2299,2315,2274,2241
38,029,3412,3397,3330,3297,3261,3235
38,031,3337,3325,3308,3251,3212,3217
38,033,1854,1881,1863,1780,1765,1762
38,035,69865,70448,70666,70722,70675,69670
38,037,2374,2396,2383,2361,2353,2272
38,039,2292,2288,2252,2243,2213,2218
38,041,2627,2658,2600,2480,2517,2521
38,043,2449,2451,2472,2477,2453,2481
38,045,4096,4136,4116,4106,4079,4049
38,047,1941,1927,1924,1912,1887,1851
38,049,5976,5975,5981,5894,5802,5753
38,051,2744,2716,2600,2607,2556,2473
38,053,10997,12817,12604,12715,13581,15038
38,055,9553,9664,9650,9638,9510,9440
38,057,8712,8790,8634,8470,8291,8228
38,059,29792,30273,30775,30971,31041,31301
38,061,9755,10311,10239,10273,10217,10507
38,063,3017,2916,2887,2905,2881,2856
38,065,1870,1866,1896,1932,1950,1951
38,067,7067,7033,7043,6936,6857,6754
38,069,4360,4269,4209,4098,4072,3997
38,071,11619,11667,11561,11594,11574,11488
38,073,5446,5455,5379,5301,5218,5217
38,075,2572,2550,2525,2454,2349,2324
38,077,16363,16306,16316,16323,16245,16187
38,079,14738,14707,14732,14622,14396,14271
38,081,3924,3871,3892,3870,3872,3950
38,083,1334,1311,1344,1352,1336,1295
38,085,4467,4385,4455,4427,4382,4259
38,087,781,783,784,769,766,754
38,089,30345,31908,30937,30361,30934,31483
38,091,1914,1918,1916,1909,1903,1900
38,093,21154,21090,21124,21179,20897,20695
38,095,2274,2250,2249,2247,2184,2166
38,097,8045,7991,8010,7996,7994,8037
38,099,10907,10852,10813,10786,10602,10574
38,101,69587,71409,70164,69226,68504,68449
38,103,4123,4094,4052,3993,3895,3794
38,105,32166,35379,34286,33639,35698,37897
39,000,11606573,11622315,11640060,11665706,11680892,11696507
39,001,28060,27919,27817,27747,27685,27640
39,003,104886,104141,103691,103173,102747,102450
39,005,53169,53317,53487,53673,53727,53418
39,007,99064,98443,98172,97773,97536,97088
39,009,64833,65949,66402,66587,65673,65582
39,011,45756,45754,45772,45756,45728,45610
39,013,69403,69018,68642,68074,67492,66979
39,015,43950,43717,43660,43558,43623,43473
39,017,373877,376173,378527,380751,382114,383603
39,019,28144,27729,27630,27329,27134,26984
39,021,39089,38976,38760,38857,38799,38930
39,023,136364,135810,134805,134636,134697,134315
39,025,201516,202077,203332,204456,205803,206851
39,027,41824,41864,41923,42035,42119,42002
39,029,105681,104788,103926,103198,102534,101794
39,031,36530,36579,36651,36535,36607,36549
39,033,42406,42327,42096,41733,41454,41396
39,035,1263498,1259109,1254324,1247808,1241788,1235574
39,037,52203,52002,51653,51575,51323,51181
39,039,38547,38349,38162,38158,38046,37978
39,041,189649,193624,197442,201157,205347,209768
39,043,75833,75388,75004,74778,74413,74179
39,045,150400,151310,152829,154718,156062,157703
39,047,28652,28617,28695,28669,28614,28486
39,049,1238758,1257891,1275212,1296374,1308599,1318766
39,051,42401,42299,42337,42274,42256,42175
39,053,30467,30258,30213,30156,29956,29850
39,055,93981,93899,93858,93891,93770,93494
39,057,164796,164421,165494,166720,167643,169354
39,059,39699,39402,39237,39077,39011,38876
39,061,807922,809902,811766,814693,815853,818653
39,063,75324,75726,75829,75984,75913,75690
39,065,31780,31615,31374,31338,31417,31369
39,067,15517,15396,15237,15203,15151,15053
39,069,27605,27490,27268,27189,27039,26942
39,071,43102,42973,43011,42931,43032,43123
39,073,28749,28502,28403,28440,28353,28240
39,075,43791,43885,43866,43908,43973,44021
39,077,58626,58325,58386,58403,58316,58269
39,079,32772,32575,32565,32398,32370,32372
39,081,67916,67546,66993,66398,65889,65494
39,083,61035,61045,60953,61345,61921,62239
39,085,229865,229843,229499,230114,229856,229739
39,087,61599,60990,60817,60176,59864,59556
39,089,169506,170721,172166,173790,175816,177174
39,091,45477,45255,45145,45217,45291,45594
39,093,304551,305533,306676,307498,309222,310100
39,095,434736,433826,433113,431312,429990,428888
39,097,43988,44149,43400,44077,44393,44812
39,099,233472,231988,230263,229438,228975,227510
39,101,65822,65470,65481,65113,65426,65057
39,103,175898,176185,177001,178339,179205,180121
39,105,23285,23192,23189,23083,23050,22868
39,107,40739,40735,40768,40889,40986,41255
39,109,103876,104100,104553,105215,106091,106995
39,111,14368,14267,14095,13946,13798,13708
39,113,532708,532059,532274,531964,531954,532139
39,115,14731,14736,14746,14645,14585,14505
39,117,34941,34954,34928,34928,35133,35342
39,119,85918,86213,85958,86099,86048,86042
39,121,14532,14468,14459,14406,14368,14451
39,123,40906,40761,40531,40652,40819,40532
39,125,18970,18953,18827,18816,18747,18672
39,127,35926,35970,36015,35975,36046,36127
39,129,56703,56991,57513,57769,58099,58521
39,131,28176,28115,28101,28084,27908,27784
39,133,162520,162667,162564,162441,162367,162426
39,135,41509,41313,41148,41119,41023,40848
39,137,34194,34020,34004,33870,33809,33843
39,139,122030,121720,121324,120500,121117,121384
39,141,77116,77067,76888,77299,76859,76613
39,143,59830,59476,59311,59097,58726,58520
39,145,77509,77024,76451,76018,75338,75051
39,147,55819,55672,55517,55322,55256,55220
39,149,49001,49036,48760,48731,48632,48592
39,151,375608,374798,373553,372120,371410,370723
39,153,542572,541940,541226,541695,541451,540814
39,155,205071,203442,201854,200424,198574,198069
39,157,92682,92782,92602,92377,92075,91993
39,159,53782,54394,55601,56842,57836,59054
39,161,28343,28330,28210,28290,28176,28231
39,163,13210,13083,13015,13080,13132,13028
39,165,221429,224018,226858,229292,232539,235601
39,167,61204,61075,60673,60557,60183,60018
39,169,115957,116262,116657,116227,115911,115824
39,171,37222,37036,36964,36754,36753,36765
39,173,129410,129375,129888,130593,130627,131089
39,175,22287,22181,22070,22057,21901,21796
40,000,3879187,3910518,3928143,3933602,3943488,3960676
40,001,22392,22266,22301,22122,22251,22224
40,003,5817,5912,5926,5905,5742,5664
40,005,13924,13888,13882,13771,13771,13738
40,007,5535,5460,5437,5363,5313,5308
40,009,23611,23564,22467,21793,21738,21834
40,011,9845,9772,9649,9560,9490,9457
40,013,44525,45080,45679,46571,47290,48089
40,015,29448,29439,29696,29420,29166,28927
40,017,129384,133241,136508,140146,144570,148635
40,019,48600,48587,48501,48373,48345,48328
40,021,48253,48392,48868,48956,48692,48819
40,023,15114,14987,14874,14807,14666,14642
40,025,2294,2225,2181,2155,2165,2148
40,027,269874,274041,278062,279723,281559,284537
40,029,5722,5600,5643,5623,5519,5511
40,031,124622,123689,121554,121994,121001,121224
40,033,6133,6008,5924,5866,5798,5650
40,035,14634,14706,14467,14328,14273,14110
40,037,70559,70798,71161,71822,71693,71362
40,039,29517,29568,29224,28928,28930,28913
40,041,41792,41738,41967,42692,42897,43011
40,043,4965,4986,4895,4891,4930,4896
40,045,4117,4218,4083,3961,3942,3865
40,047,62801,63246,62585,61720,61270,61332
40,049,27613,27913,27944,27875,27747,27687
40,051,53883,54563,54677,54819,55411,55764
40,053,4469,4497,4454,4376,4315,4328
40,055,6121,6031,5958,5794,5797,5698
40,057,2804,2782,2712,2715,2688,2645
40,059,3894,3825,3787,3799,3746,3707
40,061,12828,12749,12706,12735,12675,12670
40,063,13680,13589,13417,13266,13277,13240
40,065,25834,25464,25488,25121,24695,24431
40,067,6288,6259,6239,6158,6088,5988
40,069,11110,10977,11125,11133,11003,11055
40,071,45475,45261,44937,44445,44047,43668
40,073,15513,15595,15661,15773,15916,15899
40,075,9286,9120,9034,8850,8728,8725
40,077,10779,10622,10553,10312,10155,10044
40,079,50225,50030,50154,50022,50080,49804
40,081,34539,34937,34907,34967,34824,34939
40,083,44681,45355,46032,46806,47304,48084
40,085,9740,9815,10034,10088,10109,10177
40,087,37248,37981,38625,39310,39855,40466
40,089,33192,33174,33099,33024,32921,32748
40,091,19958,19811,19761,19693,19702,19595
40,093,7791,7774,7760,7694,7609,7630
40,095,16160,16267,16265,16371,16746,16946
40,097,40934,40901,41031,40994,41173,41136
40,099,13763,13859,13922,13927,13977,14081
40,101,69751,69349,69028,69089,68431,68097
40,103,11555,11560,11420,11311,11304,11168
40,105,10503,10517,10405,10322,10289,10123
40,107,12170,12110,12089,12077,12046,11956
40,109,766928,777406,784684,786126,790926,797563
40,111,39086,39072,39061,38831,38223,38417
40,113,47490,47333,47364,47348,47074,46942
40,115,31955,31890,31617,31407,31332,31180
40,117,16350,16436,16461,16417,16372,16379
40,119,80583,81443,81924,81998,82198,81683
40,121,44853,44725,44397,44182,43842,43673
40,123,38292,38343,38499,38348,38328,38352
40,125,71561,71510,72051,72232,72568,72703
40,127,11111,11155,11047,11089,11139,11030
40,129,3767,3782,3683,3673,3657,3593
40,131,89394,90113,91061,91472,91957,92616
40,133,25361,25410,25157,24864,24529,24321
40,135,41879,41811,41887,41762,41651,41599
40,137,44590,44604,44044,43374,43231,43258
40,139,21741,21452,21242,21052,20659,20216
40,141,7668,7565,7520,7399,7325,7260
40,143,631241,640851,646328,646874,648496,652166
40,145,75664,76753,77688,79021,80218,81466
40,147,52044,52144,52099,52107,51881,51665
40,149,11567,11697,11428,11061,11064,10943
40,151,9253,9306,9152,9069,8872,8790
40,153,21544,21619,20991,20540,20277,20138
41,000,3965447,4018542,4093271,4147294,4183538,4216116
41,001,16030,15899,15971,16049,16024,16123
41,003,87296,88443,90053,91923,92511,93114
41,005,393544,399852,407055,412982,415586,418199
41,007,37491,37848,38732,39185,39730,40208
41,009,49513,49671,50939,51749,52408,52614
41,011,62403,62696,63386,63764,64338,64677
41,013,20965,21465,22310,23072,23789,24388
41,015,22167,22329,22629,22681,22850,22981
41,017,169631,174392,180819,186971,191770,197417
41,019,106769,107260,108244,109378,110164,110926
41,021,1927,1866,1852,1860,1883,1911
41,023,7191,7209,7167,7190,7169,7166
41,025,7133,7154,7252,7270,7278,7375
41,027,22671,22925,23090,23405,23228,23347
41,029,209351,211587,214600,217030,219616,220815
41,031,22200,22540,23022,23629,24085,24647
41,033,83435,84606,85599,86732,87418,87679
41,035,65333,65742,66287,66853,67810,68343
41,037,7828,7789,7837,7892,7861,7939
41,039,358273,362257,369201,375689,378807,382064
41,041,46383,47046,47855,48794,49320,50125
41,043,119095,120303,122871,125098,127455,129598
41,045,30354,30228,30397,30449,30633,30698
41,047,324473,329106,335592,340846,345512,347557
41,049,11095,11130,11246,11225,11349,11607
41,051,779002,790723,803630,808192,809448,812439
41,053,77702,79012,81496,83707,84854,85851
41,055,1715,1691,1712,1740,1702,1790
41,057,25314,25554,26116,26511,26710,27132
41,059,76711,76491,76700,77069,77332,77744
41,061,25645,25720,26082,26410,26733,26733
41,063,6778,6810,6912,7018,7043,7169
41,065,25276,25469,25791,26296,26346,26532
41,067,562552,572955,585358,591969,597030,600933
41,069,1351,1327,1325,1353,1356,1348
41,071,100850,101447,104143,105313,106390,106927
42,000,12792392,12789838,12788468,12794679,12809107,12798883
42,001,101376,101847,101952,102629,103035,102776
42,003,1233417,1229342,1226893,1220423,1217508,1215716
42,005,67631,66913,66464,66042,65411,64699
42,007,169033,168311,166926,165779,164669,163956
42,009,49131,48748,48592,48359,48090,47913
42,011,414632,415218,415911,417601,420407,420375
42,013,125309,124637,123779,123173,122567,121942
42,015,61957,61656,61103,60996,60858,60429
42,017,625618,625670,626369,627302,628183,628497
42,019,185874,186046,186427,187083,188031,188313
42,021,137587,136083,134517,133035,131478,130107
42,023,4829,4773,4702,4611,4494,4425
42,025,64264,63766,63561,63885,64169,64125
42,027,159798,160641,162287,162549,162895,162095
42,029,512776,515098,516768,519057,522256,525059
42,031,38923,38889,38607,39020,38735,38498
42,033,81018,80735,80190,79803,79542,79183
42,035,39490,39402,39009,38830,38647,38302
42,037,67135,66704,66171,65638,65278,65020
42,039,87180,86540,86353,85790,85111,84421
42,041,243400,245891,247633,249328,251486,253133
42,043,272312,273195,274305,275796,276951,278427
42,045,562868,563434,563860,564015,565506,566506
42,047,31187,30898,30516,30274,30096,29894
42,049,279660,278452,276639,273855,271780,269529
42,051,134009,133272,132371,131340,130452,129422
42,053,7459,7386,7334,7328,7294,7030
42,055,152685,153131,153938,154731,154943,155522
42,057,14536,14510,14502,14469,14486,14502
42,059,37781,37431,37222,36875,36639,36062
42,061,45749,45514,45411,45447,45385,44894
42,063,87459,86800,85243,84809,84578,84022
42,065,44575,44350,44041,43829,43573,43299
42,067,24484,24442,24554,24628,24722,24760
42,069,212922,211974,211108,210603,210301,209808
42,071,533414,535960,538303,541352,543960,545441
42,073,88668,88154,87379,86608,86164,85504
42,075,136538,137492,138481,139473,141116,141318
42,077,357591,359689,362357,365772,368452,369308
42,079,319269,318203,317192,318031,318093,317438
42,081,116331,115644,114958,114146,114175,113581
42,083,42663,42424,41701,41427,41012,40631
42,085,114724,113684,112651,111526,110575,109296
42,087,46498,46435,46289,46270,46181,46090
42,089,167387,166602,166324,168033,169524,170083
42,091,815966,817432,820106,824533,826995,830397
42,093,18418,18297,18241,18255,18172,18181
42,095,299748,300264,301629,303178,304949,305515
42,097,93604,92895,92336,91766,91124,90684
42,099,45661,45849,45937,46043,46147,46326
42,101,1565949,1571679,1576604,1581699,1586422,1584439
42,103,55717,55410,55040,55492,55868,55826
42,105,17183,17078,16953,16839,16626,16545
42,107,145405,144136,143492,142550,141758,141166
42,109,40246,40530,40457,40621,40474,40393
42,111,76167,75404,74890,74273,73951,73442
42,113,6280,6266,6123,6136,6057,5959
42,115,42089,41778,41268,40939,40565,40241
42,117,41940,41562,41295,40729,40725,40665
42,119,45017,45573,45527,44744,45090,44498
42,121,53351,52962,52487,51800,51283,50875
42,123,40667,40346,40039,39682,39528,39171
42,125,208050,207824,207469,207152,207114,206866
42,127,52064,51828,51350,51193,51364,51271
42,129,358931,357006,354763,352152,350600,348941
42,131,28176,27822,27557,27409,27070,26790
42,133,440616,441911,444012,445924,448417,449341
44,000,1056511,1056886,1057816,1056554,1059338,1058158
44,001,49100,49159,48866,48787,48696,48527
44,003,164526,163801,163842,163657,164230,164233
44,005,83457,83496,83454,83099,82796,82472
44,007,632995,634146,635384,634525,637298,637052
44,009,126433,126284,126270,126486,126318,125874
45,000,4826858,4896006,4963031,5027102,5091702,5157702
45,001,24811,24814,24688,24598,24637,24584
45,003,164333,165827,167328,168510,169703,171300
45,005,9704,9435,9071,9010,8906,8627
45,007,191872,193806,195672,198255,200209,202424
45,009,15148,14676,14478,14402,14288,14108
45,011,22032,21791,21610,21362,21150,20924
45,013,175318,180070,183808,186993,189563,192638
45,015,198485,203313,208798,214938,221841,228952
45,017,14844,14758,14754,14689,14530,14513
45,019,380239,389885,397433,402725,406959,412615
45,021,56361,56534,56730,56974,57198,57331
45,023,32449,32420,32299,32300,32281,32186
45,025,46162,46161,46134,45987,45807,45631
45,027,34222,34037,34283,34053,33772,33803
45,029,37529,37444,37603,37599,37731,37705
45,031,67660,67539,67310,67022,66793,66656
45,033,31290,31138,30695,30442,30509,30352
45,035,148854,152946,156418,159533,161340,163517
45,037,26655,26789,26637,26846,27151,27349
45,039,23050,22899,22651,22608,22392,22322
45,041,138837,138781,138665,138510,138294,138128
45,043,60866,61506,61609,61894,62462,63025
45,045,481737,491218,499595,507484,515572,524748
45,047,69686,69992,70175,70515,70633,70963
45,049,20433,19969,19804,19527,19416,19316
45,051,298042,309350,321542,333246,344680,354418
45,053,26712,27490,28122,28556,29228,30294
45,055,63201,63677,64337,65219,65856,66748
45,057,83499,86346,89953,92517,95213,98280
45,059,66490,66459,66651,66858,66855,67448
45,061,18339,17813,17508,17385,17269,16856
45,063,277568,281855,286521,290511,294766,299421
45,065,9816,9671,9597,9568,9417,9462
45,067,31947,31769,31772,31288,30989,30565
45,069,28049,27594,27023,26708,26413,26157
45,071,37675,37787,37957,38377,38460,38408
45,073,75254,75908,76508,77382,78215,79450
45,075,90058,89174,88421,87664,87106,86231
45,077,120651,121637,123180,123590,125176,126974
45,079,400688,406455,409569,412492,415159,417027
45,081,20061,20155,20171,20262,20333,20381
45,083,293146,296741,301027,306979,314490,320254
45,085,107784,107346,107257,106604,106518,106635
45,087,27912,27731,27651,27433,27327,27221
45,089,32728,32515,31876,31185,30907,30256
45,091,244661,250785,258140,266502,274188,281499
46,000,849670,854663,863693,873732,879386,887127
46,003,2744,2745,2772,2759,2775,2749
46,005,18073,18146,18154,18397,18239,18389
46,007,3440,3407,3458,3447,3482,3364
46,009,6977,6942,6939,6955,6919,6911
46,011,33304,33861,34371,34871,35266,35463
46,013,38278,38434,38884,39332,39103,38883
46,015,5277,5239,5202,5300,5185,5222
46,017,2087,2099,2035,2014,2039,1982
46,019,10254,10219,10130,10128,10259,10418
46,021,1402,1414,1387,1373,1377,1380
46,023,9238,9359,9363,9402,9309,9286
46,025,3651,3652,3634,3677,3721,3740
46,027,13907,13798,13980,14075,13985,14096
46,029,27958,27907,28069,28219,28098,28092
46,031,4170,4172,4098,4187,4137,4076
46,033,8435,8456,8614,8747,8821,8929
46,035,19974,19922,20034,19893,19847,19865
46,037,5510,5504,5515,5498,5487,5414
46,039,4323,4326,4244,4302,4317,4334
46,041,5666,5702,5787,5854,5904,5872
46,043,2924,2947,2911,2914,2919,2911
46,045,3972,3998,3937,3915,3853,3857
46,047,6849,6809,6779,6698,6730,6688
46,049,2321,2310,2318,2324,2320,2307
46,051,7315,7221,7223,7179,7123,7102
46,053,4227,4195,4157,4207,4197,4183
46,055,1845,1849,1884,1919,1888,1866
46,057,5952,5977,5916,6032,6113,6224
46,059,3340,3305,3275,3273,3234,3170
46,061,3422,3388,3385,3411,3369,3463
46,063,1245,1269,1266,1243,1252,1307
46,065,17647,17579,17615,17697,17663,17487
46,067,7229,7270,7331,7347,7292,7287
46,069,1393,1387,1330,1299,1265,1295
46,071,3273,3281,3271,3277,3277,3335
46,073,2042,2021,2007,2020,2017,2014
46,075,956,917,929,918,924,911
46,077,5051,4951,4970,4922,4896,4907
46,079,12101,12350,12621,12814,13045,12769
46,081,24759,24862,25389,25736,25776,25908
46,083,51601,52997,54568,56732,58881,61235
46,085,3852,3875,3905,3869,3796,3787
46,087,5549,5485,5513,5549,5572,5560
46,089,2420,2399,2414,2403,2405,2388
46,091,4734,4830,4835,4898,4873,4913
46,093,26737,26794,27374,28007,28305,28469
46,095,2068,2027,2071,2066,2032,2068
46,097,2281,2208,2233,2200,2211,2221
46,099,180925,183563,186562,189786,191250,194153
46,101,6436,6454,6499,6483,6479,6555
46,102,14217,14364,14426,14392,14324,14171
46,103,107613,108212,109240,110686,112260,114407
46,105,3022,2983,2958,2962,2899,2833
46,107,2307,2297,2261,2216,2205,2149
46,109,10280,10210,10192,10269,10358,10399
46,111,2331,2348,2371,2437,2387,2345
46,115,6655,6555,6483,6516,6469,6401
46,117,2984,2978,3016,2987,3035,3129
46,119,1406,1402,1409,1400,1373,1377
46,121,9958,10050,10253,10332,10341,10303
46,123,5512,5423,5502,5448,5484,5430
46,125,8193,8133,8258,8290,8392,8316
46,127,14996,14934,15174,15311,15616,16003
46,129,5508,5412,5469,5480,5450,5421
46,135,22695,22702,22653,22691,22807,22837
46,137,2859,2838,2870,2747,2759,2801
47,000,6544617,6595354,6651277,6714748,6778180,6830325
47,001,75191,75500,75567,76113,76337,76991
47,003,46257,46954,47454,48214,49153,49684
47,005,16201,16224,16094,15989,16253,16199
47,007,14514,14611,14741,14907,14847,15085
47,009,125932,127047,128356,130106,131595,133396
47,011,102830,103846,104469,105575,107271,108233
47,013,39918,39805,39829,39824,39820,39778
47,015,13581,13746,13884,14162,14395,14583
47,017,28417,27986,27956,27824,27937,27710
47,019,56334,56385,56481,56526,56437,56396
47,021,39611,39597,39793,40436,40539,40828
47,023,17141,17130,17132,17153,17279,17306
47,025,31597,31585,31672,31700,31823,31919
47,027,7626,7668,7660,7661,7654,7597
47,029,35279,35157,35243,35564,35937,36017
47,031,53555,54130,54593,55128,56049,56717
47,033,14654,14588,14464,14443,14276,14189
47,035,57952,58259,58599,59077,59971,60832
47,037,670102,680397,686420,687808,691298,692999
47,039,11681,11596,11728,11711,11669,11608
47,041,19218,19281,19414,19817,20045,20409
47,043,50484,51357,51936,52811,53467,53856
47,045,37835,37784,37588,37368,37233,37122
47,047,39131,39291,39712,40156,40529,41044
47,049,17856,17974,18069,18240,18362,18568
47,051,41320,41385,41579,41662,42016,42255
47,053,49437,49327,49252,49257,49181,49114
